Dates,0,1,2,3,4
2018-08-05,0.15300018843397745,0.027169735334561088,-0.006164536447530155,0.02119590008884395,0.021938468759648694
2018-08-12,0.022305670716113325,0.020716708959894213,0.015989700325409535,0.017707736129271144,0.021909626320431665
2018-08-19,0.023155132404603977,0.021253871074969205,0.016346561048035557,0.018623105845868577,0.02281056945341589
2018-08-26,0.0229422699577099,0.021117284623663864,0.01645695943473919,0.01742137113382405,0.021694705874918854
2018-09-02,0.02316056633272307,0.020636884748555684,0.015200195708262493,0.017548985778701117,0.021779178725133064
2018-09-09,0.023449816546624126,0.0207077815468632,0.014956041801951545,0.01779763137579533,0.022245696544314703
2018-09-16,0.0239256163288201,0.021282491146243226,0.015571550133621138,0.017988010262940616,0.02226370800164873
2018-09-23,0.024585271165278547,0.022259687150144005,0.016166935471514394,0.01885188140433592,0.022763184640372455
2018-09-30,0.025345961959551466,0.02402832384742023,0.015903094374478184,0.019064207825592053,0.022616021147663434
2018-10-07,0.025047147231741777,0.025731106143509805,0.018679855051677463,0.020672638588500245,0.02426491842833038
2018-10-14,0.02499988372115537,0.02601692413681011,0.019589866019021965,0.021381679720068478,0.025130495728982093
2018-10-21,0.035486640137129655,0.02292376573148541,0.02069539422313287,0.02307400976331419,0.026061571361721478
2018-10-28,0.025131858799153094,0.027491113175645926,0.021935632650709146,0.023097180004653595,0.02657621245979138
2018-11-04,0.025447898749020384,0.02696312704843495,0.021173119163843717,0.022752403685410455,0.026594458771358614
2018-11-11,0.02535041128792169,0.027516375375157418,0.022462762096801446,0.023384660687302043,0.027033846501530866
2018-11-18,0.02548787419244502,0.02755838435048636,0.022611622236850395,0.02327596838520191,0.02693266190037606
2018-11-25,0.025526681227996176,0.027475789093450942,0.021721464784791852,0.02262977234027838,0.026215889834696603
2018-12-02,0.02598873987370169,0.026818572960437742,0.020943929149156416,0.022046679387956847,0.025367665751295128
2018-12-09,0.025644490000958108,0.02787376938151313,0.020693994024282,0.021923411247651604,0.025666843177683807
2018-12-16,0.04668735334930087,0.02048186424654945,0.023323064136246394,0.02417390217695061,0.02738287887091539
2018-12-23,-0.016256284485932332,0.05145631359290149,0.020140225593377213,0.02335228882729144,0.02861090002659792
2018-12-30,0.02519990387416487,0.029128029993291994,0.024632095089662707,0.025535099850123213,0.029210712316254474
2019-01-06,0.025710312219575062,0.02912314785702702,0.02364856111158453,0.024639283864983062,0.02803837416197194
2019-01-13,0.02625715916478052,0.029189876235014685,0.02438857602838859,0.024952856442485967,0.02811441008116458
2019-01-20,0.02611138382336082,0.029485259937353892,0.02359606834427387,0.024613604037767425,0.027889505310005447
2019-01-27,-0.12404576189172421,0.1552926713631649,-0.017828282713019842,0.046719408891285445,0.024293347258358158
2019-02-03,0.026695332770277757,0.03059965020073387,0.025196292358276324,0.026115080852447375,0.02897895317163225
2019-02-10,0.01540877457919759,0.03435567211555898,0.024731028805187516,0.029129256149340046,0.028393093393964536
2019-02-17,0.027353338466542775,0.030255047650568946,0.024347581443287566,0.025336397898359307,0.02836435163257635
2019-02-24,0.04871776938500409,0.01958446624630747,0.02505260421944333,0.025222000609654148,0.028101120020118026
2019-03-03,0.02745305794733678,0.030125876305853123,0.023986939192792045,0.025579207447603138,0.02876173249325066
2019-03-10,0.02593687933792934,0.03211599367694476,0.025237911348602655,0.026796767961025966,0.02929175765675398
2019-03-17,0.12764010667442677,0.0029146076053606145,0.023901073187611106,0.029814644713367387,0.029580360819631158
2019-03-24,0.026904929178563696,0.03143674871913551,0.02684483271688122,0.027307617429681408,0.029704216567884106
2019-03-31,0.026681865072866146,0.03171039156907977,0.028791158746049407,0.028975272011205817,0.031091300205561993
2019-04-07,0.026297807927754088,0.031847533635503786,0.02949385160778047,0.02979335218967065,0.03189363977664515
2019-04-14,0.025759397823272894,0.0320020567472238,0.029488707223125445,0.029982358856755556,0.032249975742460926
2019-04-21,0.025387456481152162,0.03246266988049768,0.03160711772270698,0.03143124850782225,0.03306593403091328
2019-04-28,0.02685104139107286,0.03087904523960937,0.03206148598865581,0.03164449662024453,0.03361936270683134
2019-05-05,0.02450974884133229,0.03165190270738184,0.030378203170564125,0.030304628343712746,0.03208664024684017
2019-05-12,0.023894972849030267,0.03144609347626674,0.03245409486496946,0.03180867726746553,0.03316798194172978
2019-05-19,0.023333472680542422,0.03084032855380536,0.03173649446568147,0.03151967098090827,0.03260202817493443
2019-05-26,0.023011534564757748,0.03080165993448712,0.032347543699512024,0.032175901976969686,0.033501102962262524
2019-06-02,0.022890111385378303,0.030407077815639387,0.031117874339545888,0.03069805577132649,0.0315619773981101
2019-06-09,0.022618117744946573,0.030333940066465837,0.031080420132990748,0.030875089880589773,0.03162533202310973
2019-06-16,0.022381830697846165,0.030138390739549235,0.030742538893381403,0.03017467381224914,0.03085075892198285
2019-06-23,0.022265012215524092,0.02967942846328197,0.02989993865343839,0.029366391411790985,0.03040507458696595
2019-06-30,0.022248592067074073,0.02954287784673914,0.02872357426488776,0.028664123132359758,0.029728749593817924
2019-07-07,0.022162977273133627,0.02931553506892115,0.028510862833733643,0.02828227463533403,0.029158652731926332
2019-07-14,0.022115223643716694,0.029217887092115515,0.02892172655694324,0.02884227296313044,0.029714291931857588
2019-07-21,0.02212861669264741,0.029180488969938866,0.02862830508654996,0.028938799019694025,0.029807985641178272
2019-07-28,0.022232572341404938,0.02935435501430604,0.029733098308637945,0.029909954141145584,0.030732251704984732
2019-08-04,0.022391683282445098,0.029272232813078294,0.029886038241545287,0.02979670230886366,0.030523498553080602
2019-08-11,0.02242666088802593,0.029003740829264907,0.02922167884851271,0.029281091680179464,0.0298698566070431
2019-08-18,0.0224309667935457,0.028864620586058785,0.028818440023316013,0.02858224241565891,0.029081151179914902
2019-08-25,0.022477698640232753,0.02858770605655969,0.028874405064460325,0.028822708520658387,0.029188695492432172
2019-09-01,0.02247195573317544,0.028458008855904694,0.02901630779339246,0.029170813627784203,0.029651986869421845
2019-09-08,-0.008767272730495202,0.04485462340293764,0.026726308926880764,0.029585911326479947,0.03012572434723287
2019-09-15,-0.10519121891356822,0.1398899982165474,-0.002438092082725881,0.035737416802090444,0.029966341302972224
2019-09-22,0.022497161492465802,0.028028637898726165,0.029206910414905713,0.03005096652920884,0.03081179834092842
2019-09-29,0.022462085553845434,0.027804942665465904,0.028656500443745195,0.029561838103698296,0.030280032700338612
2019-10-06,0.0225852301008233,0.027712216727754098,0.028314175206731042,0.029665366129223145,0.030604523262279915
2019-10-13,0.022506783020683478,0.02815522278731518,0.02961843035175591,0.031140162105963952,0.03188142765155513
2019-10-20,0.12722971888849927,-0.018358518133543472,0.03550848429058834,0.028189346615186895,0.030607418927578678
2019-10-27,0.022907665926543135,0.028283755402260653,0.028868918074416536,0.029946559760415575,0.030449545810824843
2019-11-03,0.025939184523582143,0.022661748054026102,0.03773903097207239,0.01532968862608854,0.03435298296808712
2019-11-10,0.02296974072998527,0.02791728786283844,0.028780328030950056,0.030275539474258734,0.030634919713328435
2019-11-17,0.022800247971633426,0.027634995860980924,0.02761545159721429,0.028809315194859735,0.02910495938734301
2019-11-24,0.022712872509836037,0.02728551594399945,0.02636770796181971,0.028198475448453733,0.02876108473683755
2019-12-01,0.02258198388310555,0.02679009355250459,0.026529995122152594,0.027719314479436534,0.028388995911395584
2019-12-08,0.022436197338081103,0.02683447818214544,0.02674458599887911,0.028636818479242314,0.029311810652345026
2019-12-15,0.01285887420150537,0.029887407256378125,0.027376538335894308,0.02923960450868556,0.029777066301242792
2019-12-22,-0.5359188624250177,0.7574153208141121,-0.21725019099028264,0.07035513548355216,0.02937066889411213
2019-12-29,0.019628878886329894,0.02556018727849394,0.026685660226639908,0.029036660664107657,0.0302504430338124
2020-01-05,0.018923360936420372,0.025314954500124442,0.026850353308430636,0.028949194076865033,0.030278345439157833
2020-01-12,0.018115432325066752,0.024699349882769547,0.026905092423536774,0.029362457337485943,0.030655553547294552
2020-01-19,0.017606588723703038,0.02377850605199638,0.025703821734941328,0.028792304212543106,0.03091125455119094
2020-01-26,0.01714225580008664,0.02357672201971727,0.02637926267697903,0.029463366333692984,0.030758489671685273
2020-02-02,0.01682431709641757,0.023249777709385685,0.025179953494247617,0.027152694549464083,0.028294806553454566
2020-02-09,0.016597866975680796,0.023038036955693036,0.024789331576113953,0.027266232603800452,0.029162259339916844
2020-02-16,0.01635446422053096,0.022492831831265964,0.02358708774244734,0.025348760660594105,0.02691175095702862
